sim_id,replicate_id,t,group_number,Q,population_size,group_name,Q_frac
bcd30a85-0444-452e-a76f-812d3d96bb90,7b8c305a-c3b1-4e43-9aa7-edfa722ccc2f,48,1,4922,24254,UG (off campus),0.20293559825183474
bcd30a85-0444-452e-a76f-812d3d96bb90,7b8c305a-c3b1-4e43-9aa7-edfa722ccc2f,50,2,1216,13012,Grad (research),0.0934521979711036
c15ab96e-0888-4b42-a293-11af97cecdc8,dbb6277e-1f97-49b2-95ae-6f3549579b16,9,7,13828,258054,Madison Community,0.05358568361660738
c15ab96e-0888-4b42-a293-11af97cecdc8,dbb6277e-1f97-49b2-95ae-6f3549579b16,11,5,423,8083,fac/staff (on-campus non-student facing),0.05233205493010021
c15ab96e-0888-4b42-a293-11af97cecdc8,dbb6277e-1f97-49b2-95ae-6f3549579b16,11,6,425,8084,fac/staff (off-campus),0.052572983671449774
c15ab96e-0888-4b42-a293-11af97cecdc8,dbb6277e-1f97-49b2-95ae-6f3549579b16,34,4,618,1698,fac/staff (on-campus student facing),0.36395759717314485
c15ab96e-0888-4b42-a293-11af97cecdc8,dbb6277e-1f97-49b2-95ae-6f3549579b16,40,3,312,1120,Grad (other),0.2785714285714286
c15ab96e-0888-4b42-a293-11af97cecdc8,dbb6277e-1f97-49b2-95ae-6f3549579b16,41,0,2383,6931,(UG Dorms),0.3438176309334872
c15ab96e-0888-4b42-a293-11af97cecdc8,dbb6277e-1f97-49b2-95ae-6f3549579b16,43,2,1315,13012,Grad (research),0.10106055948355365
c15ab96e-0888-4b42-a293-11af97cecdc8,dbb6277e-1f97-49b2-95ae-6f3549579b16,45,1,4701,24254,UG (off campus),0.1938236991836398
c3059b0f-2209-49bb-a674-0ff70c886475,c3536785-d6db-4dc6-a62f-b1b41713e228,9,6,423,8084,fac/staff (off-campus),0.05232558139534884
c3059b0f-2209-49bb-a674-0ff70c886475,c3536785-d6db-4dc6-a62f-b1b41713e228,9,7,13961,258054,Madison Community,0.05410107961899448
c3059b0f-2209-49bb-a674-0ff70c886475,c3536785-d6db-4dc6-a62f-b1b41713e228,10,5,443,8083,fac/staff (on-campus non-student facing),0.05480638376840282
c3059b0f-2209-49bb-a674-0ff70c886475,c3536785-d6db-4dc6-a62f-b1b41713e228,36,4,553,1698,fac/staff (on-campus student facing),0.32567726737338043
c3059b0f-2209-49bb-a674-0ff70c886475,c3536785-d6db-4dc6-a62f-b1b41713e228,42,0,2357,6931,(UG Dorms),0.3400663684893955
c3059b0f-2209-49bb-a674-0ff70c886475,c3536785-d6db-4dc6-a62f-b1b41713e228,42,2,1192,13012,Grad (research),0.09160774669535814
c3059b0f-2209-49bb-a674-0ff70c886475,c3536785-d6db-4dc6-a62f-b1b41713e228,49,1,4506,24254,UG (off campus),0.18578378824111486
c3059b0f-2209-49bb-a674-0ff70c886475,c3536785-d6db-4dc6-a62f-b1b41713e228,49,3,296,1120,Grad (other),0.2642857142857143
c3522693-a1ec-4b9a-8280-79ab4db9b9d2,576d24b4-178b-4a78-b800-8072938dc7e0,9,7,13744,258054,Madison Community,0.05326017035194184
c3522693-a1ec-4b9a-8280-79ab4db9b9d2,576d24b4-178b-4a78-b800-8072938dc7e0,10,6,446,8084,fac/staff (off-campus),0.055170707570509646
c3522693-a1ec-4b9a-8280-79ab4db9b9d2,576d24b4-178b-4a78-b800-8072938dc7e0,11,5,420,8083,fac/staff (on-campus non-student facing),0.05196090560435482
c3522693-a1ec-4b9a-8280-79ab4db9b9d2,576d24b4-178b-4a78-b800-8072938dc7e0,35,3,263,1120,Grad (other),0.23482142857142857
c3522693-a1ec-4b9a-8280-79ab4db9b9d2,576d24b4-178b-4a78-b800-8072938dc7e0,40,4,560,1698,fac/staff (on-campus student facing),0.3297997644287397
c3522693-a1ec-4b9a-8280-79ab4db9b9d2,576d24b4-178b-4a78-b800-8072938dc7e0,43,0,2400,6931,(UG Dorms),0.34627037945462413
c3522693-a1ec-4b9a-8280-79ab4db9b9d2,576d24b4-178b-4a78-b800-8072938dc7e0,45,2,1180,13012,Grad (research),0.0906855210574854
c3522693-a1ec-4b9a-8280-79ab4db9b9d2,576d24b4-178b-4a78-b800-8072938dc7e0,48,1,4714,24254,UG (off campus),0.1943596932464748
c457cc21-8e62-49cb-88db-1fa1e8737897,ba42787c-cb43-46b4-b16e-2df8d000d3de,9,7,13968,258054,Madison Community,0.05412820572438327
c457cc21-8e62-49cb-88db-1fa1e8737897,ba42787c-cb43-46b4-b16e-2df8d000d3de,10,5,430,8083,fac/staff (on-campus non-student facing),0.05319807002350612
c457cc21-8e62-49cb-88db-1fa1e8737897,ba42787c-cb43-46b4-b16e-2df8d000d3de,12,6,394,8084,fac/staff (off-campus),0.0487382483918852
c457cc21-8e62-49cb-88db-1fa1e8737897,ba42787c-cb43-46b4-b16e-2df8d000d3de,37,3,334,1120,Grad (other),0.2982142857142857
c457cc21-8e62-49cb-88db-1fa1e8737897,ba42787c-cb43-46b4-b16e-2df8d000d3de,40,4,589,1698,fac/staff (on-campus student facing),0.3468786808009423
c457cc21-8e62-49cb-88db-1fa1e8737897,ba42787c-cb43-46b4-b16e-2df8d000d3de,42,0,2231,6931,(UG Dorms),0.3218871735680277
c457cc21-8e62-49cb-88db-1fa1e8737897,ba42787c-cb43-46b4-b16e-2df8d000d3de,47,1,4655,24254,UG (off campus),0.19192710480745445
c457cc21-8e62-49cb-88db-1fa1e8737897,ba42787c-cb43-46b4-b16e-2df8d000d3de,49,2,1254,13012,Grad (research),0.09637257915770059
c4faea3d-4299-48e0-8309-62376e30d41f,dc31e409-19a8-458c-87b3-1dedab40e405,9,7,13658,258054,Madison Community,0.052926906771450934
c4faea3d-4299-48e0-8309-62376e30d41f,dc31e409-19a8-458c-87b3-1dedab40e405,10,6,467,8084,fac/staff (off-campus),0.05776843146956952
c4faea3d-4299-48e0-8309-62376e30d41f,dc31e409-19a8-458c-87b3-1dedab40e405,11,5,394,8083,fac/staff (on-campus non-student facing),0.048744278114561425
c4faea3d-4299-48e0-8309-62376e30d41f,dc31e409-19a8-458c-87b3-1dedab40e405,40,3,321,1120,Grad (other),0.28660714285714284
c4faea3d-4299-48e0-8309-62376e30d41f,dc31e409-19a8-458c-87b3-1dedab40e405,40,4,585,1698,fac/staff (on-campus student facing),0.34452296819787986
c4faea3d-4299-48e0-8309-62376e30d41f,dc31e409-19a8-458c-87b3-1dedab40e405,41,2,1169,13012,Grad (research),0.08984014755610206
c4faea3d-4299-48e0-8309-62376e30d41f,dc31e409-19a8-458c-87b3-1dedab40e405,44,0,2332,6931,(UG Dorms),0.33645938537007647
c4faea3d-4299-48e0-8309-62376e30d41f,dc31e409-19a8-458c-87b3-1dedab40e405,49,1,4753,24254,UG (off campus),0.1959676754349798
c50f1e77-9509-44f2-854d-4624a92d647a,92cbb16c-d1a2-4b1d-885d-adb2578f00c4,8,6,435,8084,fac/staff (off-campus),0.053809995051954475
c50f1e77-9509-44f2-854d-4624a92d647a,92cbb16c-d1a2-4b1d-885d-adb2578f00c4,9,5,461,8083,fac/staff (on-campus non-student facing),0.05703327972287517
c50f1e77-9509-44f2-854d-4624a92d647a,92cbb16c-d1a2-4b1d-885d-adb2578f00c4,9,7,13895,258054,Madison Community,0.053845319196757266
c50f1e77-9509-44f2-854d-4624a92d647a,92cbb16c-d1a2-4b1d-885d-adb2578f00c4,26,3,264,1120,Grad (other),0.2357142857142857
c50f1e77-9509-44f2-854d-4624a92d647a,92cbb16c-d1a2-4b1d-885d-adb2578f00c4,38,4,591,1698,fac/staff (on-campus student facing),0.3480565371024735
c50f1e77-9509-44f2-854d-4624a92d647a,92cbb16c-d1a2-4b1d-885d-adb2578f00c4,39,0,2320,6931,(UG Dorms),0.33472803347280333
c50f1e77-9509-44f2-854d-4624a92d647a,92cbb16c-d1a2-4b1d-885d-adb2578f00c4,41,2,1163,13012,Grad (research),0.0893790347371657
c50f1e77-9509-44f2-854d-4624a92d647a,92cbb16c-d1a2-4b1d-885d-adb2578f00c4,47,1,4874,24254,UG (off campus),0.20095654325059784
c593a5ba-df33-4aab-a612-a98f0a6246e5,9e2cd9b0-3a22-4f08-b717-512031b2caaa,8,6,413,8084,fac/staff (off-campus),0.05108857001484414
c593a5ba-df33-4aab-a612-a98f0a6246e5,9e2cd9b0-3a22-4f08-b717-512031b2caaa,9,7,13762,258054,Madison Community,0.053329923194370174
c593a5ba-df33-4aab-a612-a98f0a6246e5,9e2cd9b0-3a22-4f08-b717-512031b2caaa,10,5,403,8083,fac/staff (on-campus non-student facing),0.0498577260917976
c593a5ba-df33-4aab-a612-a98f0a6246e5,9e2cd9b0-3a22-4f08-b717-512031b2caaa,37,3,282,1120,Grad (other),0.2517857142857143
c593a5ba-df33-4aab-a612-a98f0a6246e5,9e2cd9b0-3a22-4f08-b717-512031b2caaa,44,0,2271,6931,(UG Dorms),0.3276583465589381
c593a5ba-df33-4aab-a612-a98f0a6246e5,9e2cd9b0-3a22-4f08-b717-512031b2caaa,45,4,551,1698,fac/staff (on-campus student facing),0.3244994110718492
c593a5ba-df33-4aab-a612-a98f0a6246e5,9e2cd9b0-3a22-4f08-b717-512031b2caaa,46,2,1240,13012,Grad (research),0.09529664924684907
c593a5ba-df33-4aab-a612-a98f0a6246e5,9e2cd9b0-3a22-4f08-b717-512031b2caaa,50,1,4870,24254,UG (off campus),0.20079162200049477
c75f0d70-7ce1-4cec-9375-149f6c118840,a4b8daad-ca87-4af4-a2ed-3f85e6f0554f,9,7,14238,258054,Madison Community,0.055174498360808205
c75f0d70-7ce1-4cec-9375-149f6c118840,a4b8daad-ca87-4af4-a2ed-3f85e6f0554f,12,6,414,8084,fac/staff (off-campus),0.0512122711528946
c75f0d70-7ce1-4cec-9375-149f6c118840,a4b8daad-ca87-4af4-a2ed-3f85e6f0554f,33,5,149,8083,fac/staff (on-campus non-student facing),0.01843374984535445
c75f0d70-7ce1-4cec-9375-149f6c118840,a4b8daad-ca87-4af4-a2ed-3f85e6f0554f,37,3,290,1120,Grad (other),0.25892857142857145
c75f0d70-7ce1-4cec-9375-149f6c118840,a4b8daad-ca87-4af4-a2ed-3f85e6f0554f,41,4,559,1698,fac/staff (on-campus student facing),0.3292108362779741
c75f0d70-7ce1-4cec-9375-149f6c118840,a4b8daad-ca87-4af4-a2ed-3f85e6f0554f,42,0,2525,6931,(UG Dorms),0.36430529505121917
c75f0d70-7ce1-4cec-9375-149f6c118840,a4b8daad-ca87-4af4-a2ed-3f85e6f0554f,42,2,1282,13012,Grad (research),0.09852443897940363
c75f0d70-7ce1-4cec-9375-149f6c118840,a4b8daad-ca87-4af4-a2ed-3f85e6f0554f,45,1,4835,24254,UG (off campus),0.19934856106209284
c765dbda-7984-409f-9171-5f073736e645,590d9afb-64b3-44b1-a6e2-a7da7f6e3b62,9,5,371,8083,fac/staff (on-campus non-student facing),0.04589879995051342
c765dbda-7984-409f-9171-5f073736e645,590d9afb-64b3-44b1-a6e2-a7da7f6e3b62,9,7,13707,258054,Madison Community,0.0531167895091725
c765dbda-7984-409f-9171-5f073736e645,590d9afb-64b3-44b1-a6e2-a7da7f6e3b62,11,6,417,8084,fac/staff (off-campus),0.051583374567046016
c765dbda-7984-409f-9171-5f073736e645,590d9afb-64b3-44b1-a6e2-a7da7f6e3b62,37,2,1269,13012,Grad (research),0.0975253612050415
c765dbda-7984-409f-9171-5f073736e645,590d9afb-64b3-44b1-a6e2-a7da7f6e3b62,38,3,269,1120,Grad (other),0.24017857142857144
c765dbda-7984-409f-9171-5f073736e645,590d9afb-64b3-44b1-a6e2-a7da7f6e3b62,42,0,2336,6931,(UG Dorms),0.3370365026691675
c765dbda-7984-409f-9171-5f073736e645,590d9afb-64b3-44b1-a6e2-a7da7f6e3b62,43,4,581,1698,fac/staff (on-campus student facing),0.3421672555948174
c765dbda-7984-409f-9171-5f073736e645,590d9afb-64b3-44b1-a6e2-a7da7f6e3b62,46,1,4719,24254,UG (off campus),0.19456584480910366
c7be899b-54eb-414d-a810-505137a7bcf2,88b8b82a-cde0-4476-8bf3-b40639a92f2d,9,5,441,8083,fac/staff (on-campus non-student facing),0.05455895088457256
c7be899b-54eb-414d-a810-505137a7bcf2,88b8b82a-cde0-4476-8bf3-b40639a92f2d,9,6,384,8084,fac/staff (off-campus),0.0475012370113805
c7be899b-54eb-414d-a810-505137a7bcf2,88b8b82a-cde0-4476-8bf3-b40639a92f2d,9,7,14472,258054,Madison Community,0.05608128531237648
c7be899b-54eb-414d-a810-505137a7bcf2,88b8b82a-cde0-4476-8bf3-b40639a92f2d,31,3,302,1120,Grad (other),0.26964285714285713
c7be899b-54eb-414d-a810-505137a7bcf2,88b8b82a-cde0-4476-8bf3-b40639a92f2d,32,4,580,1698,fac/staff (on-campus student facing),0.3415783274440518
c7be899b-54eb-414d-a810-505137a7bcf2,88b8b82a-cde0-4476-8bf3-b40639a92f2d,43,0,2393,6931,(UG Dorms),0.34526042418121483
c7be899b-54eb-414d-a810-505137a7bcf2,88b8b82a-cde0-4476-8bf3-b40639a92f2d,45,1,4769,24254,UG (off campus),0.1966273604353921
c7be899b-54eb-414d-a810-505137a7bcf2,88b8b82a-cde0-4476-8bf3-b40639a92f2d,45,2,1250,13012,Grad (research),0.09606517061174301
c825c41c-537f-4c4d-b608-f942654a5baf,fe68ded0-dffb-4019-8c60-a713c86aeca3,9,7,13645,258054,Madison Community,0.05287652971858603
c825c41c-537f-4c4d-b608-f942654a5baf,fe68ded0-dffb-4019-8c60-a713c86aeca3,10,5,410,8083,fac/staff (on-campus non-student facing),0.050723741185203515
c825c41c-537f-4c4d-b608-f942654a5baf,fe68ded0-dffb-4019-8c60-a713c86aeca3,35,3,354,1120,Grad (other),0.31607142857142856
c825c41c-537f-4c4d-b608-f942654a5baf,fe68ded0-dffb-4019-8c60-a713c86aeca3,38,0,2373,6931,(UG Dorms),0.3423748376857596
c825c41c-537f-4c4d-b608-f942654a5baf,fe68ded0-dffb-4019-8c60-a713c86aeca3,39,4,565,1698,fac/staff (on-campus student facing),0.3327444051825677
c825c41c-537f-4c4d-b608-f942654a5baf,fe68ded0-dffb-4019-8c60-a713c86aeca3,44,2,1279,13012,Grad (research),0.09829388256993545
c825c41c-537f-4c4d-b608-f942654a5baf,fe68ded0-dffb-4019-8c60-a713c86aeca3,46,1,4858,24254,UG (off campus),0.20029685825018553
c825c41c-537f-4c4d-b608-f942654a5baf,fe68ded0-dffb-4019-8c60-a713c86aeca3,49,6,235,8084,fac/staff (off-campus),0.029069767441860465
c826aa1b-6c2b-4e86-9c2e-d227b6ae235e,c3b8eca1-c81a-417d-87bc-5b918ab8c144,9,7,13950,258054,Madison Community,0.05405845288195494
c826aa1b-6c2b-4e86-9c2e-d227b6ae235e,c3b8eca1-c81a-417d-87bc-5b918ab8c144,11,6,425,8084,fac/staff (off-campus),0.052572983671449774
c826aa1b-6c2b-4e86-9c2e-d227b6ae235e,c3b8eca1-c81a-417d-87bc-5b918ab8c144,13,5,340,8083,fac/staff (on-campus non-student facing),0.042063590251144374
c826aa1b-6c2b-4e86-9c2e-d227b6ae235e,c3b8eca1-c81a-417d-87bc-5b918ab8c144,35,3,320,1120,Grad (other),0.2857142857142857
c826aa1b-6c2b-4e86-9c2e-d227b6ae235e,c3b8eca1-c81a-417d-87bc-5b918ab8c144,36,4,538,1698,fac/staff (on-campus student facing),0.3168433451118963
c826aa1b-6c2b-4e86-9c2e-d227b6ae235e,c3b8eca1-c81a-417d-87bc-5b918ab8c144,39,0,2418,6931,(UG Dorms),0.34886740730053384
c826aa1b-6c2b-4e86-9c2e-d227b6ae235e,c3b8eca1-c81a-417d-87bc-5b918ab8c144,42,2,1221,13012,Grad (research),0.09383645865355057
c826aa1b-6c2b-4e86-9c2e-d227b6ae235e,c3b8eca1-c81a-417d-87bc-5b918ab8c144,44,1,4745,24254,UG (off campus),0.19563783293477366
c98f9d7e-c9cc-4648-99a4-b3cedad6224d,51abd017-6a38-47f0-b4c8-8abb15bfd70a,8,5,372,8083,fac/staff (on-campus non-student facing),0.046022516392428554
c98f9d7e-c9cc-4648-99a4-b3cedad6224d,51abd017-6a38-47f0-b4c8-8abb15bfd70a,9,6,442,8084,fac/staff (off-campus),0.05467590301830777
c98f9d7e-c9cc-4648-99a4-b3cedad6224d,51abd017-6a38-47f0-b4c8-8abb15bfd70a,9,7,13832,258054,Madison Community,0.05360118424825812
c98f9d7e-c9cc-4648-99a4-b3cedad6224d,51abd017-6a38-47f0-b4c8-8abb15bfd70a,39,4,577,1698,fac/staff (on-campus student facing),0.33981154299175503
c98f9d7e-c9cc-4648-99a4-b3cedad6224d,51abd017-6a38-47f0-b4c8-8abb15bfd70a,40,3,275,1120,Grad (other),0.24553571428571427
c98f9d7e-c9cc-4648-99a4-b3cedad6224d,51abd017-6a38-47f0-b4c8-8abb15bfd70a,41,0,2385,6931,(UG Dorms),0.34410618958303274
c98f9d7e-c9cc-4648-99a4-b3cedad6224d,51abd017-6a38-47f0-b4c8-8abb15bfd70a,45,1,4742,24254,UG (off campus),0.19551414199719633
c98f9d7e-c9cc-4648-99a4-b3cedad6224d,51abd017-6a38-47f0-b4c8-8abb15bfd70a,46,2,1228,13012,Grad (research),0.09437442360897633
ca46f648-e637-4906-aca7-791fb39802fe,1491443f-545c-4d22-9a07-a9faa02047f8,8,6,385,8084,fac/staff (off-campus),0.04762493814943097
ca46f648-e637-4906-aca7-791fb39802fe,1491443f-545c-4d22-9a07-a9faa02047f8,10,5,328,8083,fac/staff (on-campus non-student facing),0.04057899294816281
ca46f648-e637-4906-aca7-791fb39802fe,1491443f-545c-4d22-9a07-a9faa02047f8,34,3,311,1120,Grad (other),0.27767857142857144
ca46f648-e637-4906-aca7-791fb39802fe,1491443f-545c-4d22-9a07-a9faa02047f8,34,4,536,1698,fac/staff (on-campus student facing),0.31566548881036516
ca46f648-e637-4906-aca7-791fb39802fe,1491443f-545c-4d22-9a07-a9faa02047f8,40,0,2393,6931,(UG Dorms),0.34526042418121483
ca46f648-e637-4906-aca7-791fb39802fe,1491443f-545c-4d22-9a07-a9faa02047f8,46,1,4731,24254,UG (off campus),0.19506060855941287
ca46f648-e637-4906-aca7-791fb39802fe,1491443f-545c-4d22-9a07-a9faa02047f8,49,7,1558,258054,Madison Community,0.0060374960279631395
ca46f648-e637-4906-aca7-791fb39802fe,1491443f-545c-4d22-9a07-a9faa02047f8,52,2,1193,13012,Grad (research),0.09168459883184753
ca82d64a-469d-493f-ba0a-776d1c31650f,e41508ff-37dc-4a5c-af2e-839f653aa021,9,7,13603,258054,Madison Community,0.05271377308625327
ca82d64a-469d-493f-ba0a-776d1c31650f,e41508ff-37dc-4a5c-af2e-839f653aa021,10,5,431,8083,fac/staff (on-campus non-student facing),0.05332178646542125
ca82d64a-469d-493f-ba0a-776d1c31650f,e41508ff-37dc-4a5c-af2e-839f653aa021,11,6,385,8084,fac/staff (off-campus),0.04762493814943097
ca82d64a-469d-493f-ba0a-776d1c31650f,e41508ff-37dc-4a5c-af2e-839f653aa021,37,4,592,1698,fac/staff (on-campus student facing),0.3486454652532391
ca82d64a-469d-493f-ba0a-776d1c31650f,e41508ff-37dc-4a5c-af2e-839f653aa021,43,0,2487,6931,(UG Dorms),0.3588226807098543
ca82d64a-469d-493f-ba0a-776d1c31650f,e41508ff-37dc-4a5c-af2e-839f653aa021,45,1,4931,24254,UG (off campus),0.20330667106456668
ca82d64a-469d-493f-ba0a-776d1c31650f,e41508ff-37dc-4a5c-af2e-839f653aa021,45,3,297,1120,Grad (other),0.26517857142857143
ca82d64a-469d-493f-ba0a-776d1c31650f,e41508ff-37dc-4a5c-af2e-839f653aa021,49,2,1180,13012,Grad (research),0.0906855210574854
cb356cba-249d-421c-a5c4-8b15035aa80b,635c2433-7a15-4c66-8c88-68a282bd6806,9,7,13613,258054,Madison Community,0.052752524665380114
cb356cba-249d-421c-a5c4-8b15035aa80b,635c2433-7a15-4c66-8c88-68a282bd6806,10,5,429,8083,fac/staff (on-campus non-student facing),0.053074353581590995
cb356cba-249d-421c-a5c4-8b15035aa80b,635c2433-7a15-4c66-8c88-68a282bd6806,12,6,387,8084,fac/staff (off-campus),0.047872340425531915
cb356cba-249d-421c-a5c4-8b15035aa80b,635c2433-7a15-4c66-8c88-68a282bd6806,41,3,273,1120,Grad (other),0.24375
cb356cba-249d-421c-a5c4-8b15035aa80b,635c2433-7a15-4c66-8c88-68a282bd6806,48,0,2179,6931,(UG Dorms),0.31438464867984417
cb356cba-249d-421c-a5c4-8b15035aa80b,635c2433-7a15-4c66-8c88-68a282bd6806,49,1,4682,24254,UG (off campus),0.1930403232456502
cb356cba-249d-421c-a5c4-8b15035aa80b,635c2433-7a15-4c66-8c88-68a282bd6806,51,4,577,1698,fac/staff (on-campus student facing),0.33981154299175503
cb356cba-249d-421c-a5c4-8b15035aa80b,635c2433-7a15-4c66-8c88-68a282bd6806,54,2,1174,13012,Grad (research),0.09022440823854903
ce48bc2e-9dea-4d52-a476-df8862eaf3a6,a2e6e4e8-ea78-46f6-aac1-2929c2a8432e,9,6,458,8084,fac/staff (off-campus),0.05665512122711529
ce48bc2e-9dea-4d52-a476-df8862eaf3a6,a2e6e4e8-ea78-46f6-aac1-2929c2a8432e,10,5,372,8083,fac/staff (on-campus non-student facing),0.046022516392428554
ce48bc2e-9dea-4d52-a476-df8862eaf3a6,a2e6e4e8-ea78-46f6-aac1-2929c2a8432e,10,7,13727,258054,Madison Community,0.053194292667426195
ce48bc2e-9dea-4d52-a476-df8862eaf3a6,a2e6e4e8-ea78-46f6-aac1-2929c2a8432e,38,0,2291,6931,(UG Dorms),0.3305439330543933
ce48bc2e-9dea-4d52-a476-df8862eaf3a6,a2e6e4e8-ea78-46f6-aac1-2929c2a8432e,40,4,566,1698,fac/staff (on-campus student facing),0.3333333333333333
ce48bc2e-9dea-4d52-a476-df8862eaf3a6,a2e6e4e8-ea78-46f6-aac1-2929c2a8432e,45,3,353,1120,Grad (other),0.3151785714285714
ce48bc2e-9dea-4d52-a476-df8862eaf3a6,a2e6e4e8-ea78-46f6-aac1-2929c2a8432e,48,1,4988,24254,UG (off campus),0.2056567988785355
ce48bc2e-9dea-4d52-a476-df8862eaf3a6,a2e6e4e8-ea78-46f6-aac1-2929c2a8432e,49,2,1283,13012,Grad (research),0.09860129111589302
d05b2bb0-996d-400c-86c9-e05f8baae220,2202fb82-7707-4d61-a905-d9d5726715ea,9,7,14229,258054,Madison Community,0.05513962193959404
d05b2bb0-996d-400c-86c9-e05f8baae220,2202fb82-7707-4d61-a905-d9d5726715ea,10,5,483,8083,fac/staff (on-campus non-student facing),0.05975504144500804
d05b2bb0-996d-400c-86c9-e05f8baae220,2202fb82-7707-4d61-a905-d9d5726715ea,12,6,457,8084,fac/staff (off-campus),0.05653142008906482
d05b2bb0-996d-400c-86c9-e05f8baae220,2202fb82-7707-4d61-a905-d9d5726715ea,33,3,287,1120,Grad (other),0.25625
d05b2bb0-996d-400c-86c9-e05f8baae220,2202fb82-7707-4d61-a905-d9d5726715ea,34,4,575,1698,fac/staff (on-campus student facing),0.3386336866902238
d05b2bb0-996d-400c-86c9-e05f8baae220,2202fb82-7707-4d61-a905-d9d5726715ea,38,0,2393,6931,(UG Dorms),0.34526042418121483
d05b2bb0-996d-400c-86c9-e05f8baae220,2202fb82-7707-4d61-a905-d9d5726715ea,41,2,1204,13012,Grad (research),0.09252997233323086
d05b2bb0-996d-400c-86c9-e05f8baae220,2202fb82-7707-4d61-a905-d9d5726715ea,44,1,4700,24254,UG (off campus),0.19378246887111406
d1d818b5-03d8-48c9-b9f7-5d9e8fdbcfe7,53e90634-bff6-49b2-b3d0-9c1cef98a851,9,6,409,8084,fac/staff (off-campus),0.05059376546264226
d1d818b5-03d8-48c9-b9f7-5d9e8fdbcfe7,53e90634-bff6-49b2-b3d0-9c1cef98a851,9,7,13700,258054,Madison Community,0.0530896634037837
d1d818b5-03d8-48c9-b9f7-5d9e8fdbcfe7,53e90634-bff6-49b2-b3d0-9c1cef98a851,11,5,457,8083,fac/staff (on-campus non-student facing),0.056538413955214646
d1d818b5-03d8-48c9-b9f7-5d9e8fdbcfe7,53e90634-bff6-49b2-b3d0-9c1cef98a851,35,3,310,1120,Grad (other),0.2767857142857143
d1d818b5-03d8-48c9-b9f7-5d9e8fdbcfe7,53e90634-bff6-49b2-b3d0-9c1cef98a851,43,0,2501,6931,(UG Dorms),0.3608425912566729
d1d818b5-03d8-48c9-b9f7-5d9e8fdbcfe7,53e90634-bff6-49b2-b3d0-9c1cef98a851,47,2,1236,13012,Grad (research),0.09498924070089149
d1d818b5-03d8-48c9-b9f7-5d9e8fdbcfe7,53e90634-bff6-49b2-b3d0-9c1cef98a851,48,1,4421,24254,UG (off campus),0.1822792116764245
d1d818b5-03d8-48c9-b9f7-5d9e8fdbcfe7,53e90634-bff6-49b2-b3d0-9c1cef98a851,49,4,495,1698,fac/staff (on-campus student facing),0.2915194346289753
d2c82468-957d-4642-b52d-8ca4f862b349,1cec9a34-b6ce-485c-bcc6-904216c54623,9,7,13988,258054,Madison Community,0.05420570888263697
d2c82468-957d-4642-b52d-8ca4f862b349,1cec9a34-b6ce-485c-bcc6-904216c54623,11,6,426,8084,fac/staff (off-campus),0.052696684809500245
d2c82468-957d-4642-b52d-8ca4f862b349,1cec9a34-b6ce-485c-bcc6-904216c54623,39,0,2344,6931,(UG Dorms),0.3381907372673496
d2c82468-957d-4642-b52d-8ca4f862b349,1cec9a34-b6ce-485c-bcc6-904216c54623,40,3,313,1120,Grad (other),0.2794642857142857
d2c82468-957d-4642-b52d-8ca4f862b349,1cec9a34-b6ce-485c-bcc6-904216c54623,41,4,553,1698,fac/staff (on-campus student facing),0.32567726737338043
d2c82468-957d-4642-b52d-8ca4f862b349,1cec9a34-b6ce-485c-bcc6-904216c54623,44,2,1260,13012,Grad (research),0.09683369197663695
d2c82468-957d-4642-b52d-8ca4f862b349,1cec9a34-b6ce-485c-bcc6-904216c54623,50,1,4490,24254,UG (off campus),0.18512410324070255
d2c82468-957d-4642-b52d-8ca4f862b349,1cec9a34-b6ce-485c-bcc6-904216c54623,50,5,165,8083,fac/staff (on-campus non-student facing),0.020413212915996536
d9cc5a40-fe51-477b-936f-f5658e57e0bc,e1c76b9a-8924-414b-b4ec-acde6bb24aeb,8,5,393,8083,fac/staff (on-campus non-student facing),0.04862056167264629
d9cc5a40-fe51-477b-936f-f5658e57e0bc,e1c76b9a-8924-414b-b4ec-acde6bb24aeb,8,6,429,8084,fac/staff (off-campus),0.05306778822365166
d9cc5a40-fe51-477b-936f-f5658e57e0bc,e1c76b9a-8924-414b-b4ec-acde6bb24aeb,9,7,14327,258054,Madison Community,0.05551938741503716
d9cc5a40-fe51-477b-936f-f5658e57e0bc,e1c76b9a-8924-414b-b4ec-acde6bb24aeb,36,3,254,1120,Grad (other),0.22678571428571428
d9cc5a40-fe51-477b-936f-f5658e57e0bc,e1c76b9a-8924-414b-b4ec-acde6bb24aeb,40,0,2403,6931,(UG Dorms),0.34670321742894245
d9cc5a40-fe51-477b-936f-f5658e57e0bc,e1c76b9a-8924-414b-b4ec-acde6bb24aeb,43,1,4827,24254,UG (off campus),0.1990187185618867
d9cc5a40-fe51-477b-936f-f5658e57e0bc,e1c76b9a-8924-414b-b4ec-acde6bb24aeb,45,4,518,1698,fac/staff (on-campus student facing),0.3050647820965842
d9cc5a40-fe51-477b-936f-f5658e57e0bc,e1c76b9a-8924-414b-b4ec-acde6bb24aeb,47,2,1327,13012,Grad (research),0.10198278512142638
e0074b5e-4b8f-475c-8cdf-6f87422d2dc9,a040845b-f830-48c6-88fe-a0daf0d7b609,9,5,438,8083,fac/staff (on-campus non-student facing),0.054187801558827166
